id,latitude,longitude,country id,species,year start,year end,month start,month end,id method1,id method2,sample method1,sample method2,sample method3,sample method4,ASSI,citation
12592,29.471,30.849,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,9,9,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12593,29.471,30.849,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,10,10,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12594,29.471,30.849,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,11,11,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12595,29.471,30.849,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,12,12,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12620,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,1,1,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12621,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,2,2,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12622,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,3,3,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12623,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,4,4,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12624,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,5,5,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12625,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,6,6,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12626,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,7,7,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12627,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,8,8,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12628,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,9,9,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12629,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,10,10,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12630,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,11,11,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12631,29.417,30.816,EGY,Anopheles (Cellia) sergentii species complex,1993,1993,12,12,morphology,not applicable,light trap,man biting,animal shed resting,house resting inside,,"Morsy, T.A., el Kadry, A.A., Salama, M.M., Sabry, A.H. and el Sharkawy, I.M. (1995).  <b>Studies on the bionomics and vector competence of adult anopheline mosquitoes in El Faiyum Governorate, Egypt.</b> <i>Journal of the Egyptian Society of Parasitology</i>, <b>25</b>(1):213-44"
12732,37.034,38.001,TUR,"Anopheles (Anopheles) sacharovi Favre, 1903",2001,2002,5,10,morphology,isoenzyme electrophoresis,animal shed resting,animal baited net trap,house resting inside,light trap,,"Yurttas, H., Alten, B. and Aytekin, A.M. (2005).  <b>Variability in natural populations of <i>Anopheles sacharovi</i> (Diptera: Culicidae) from southeast Anatolia, revealed by morphometric and allozymic analyses.</b> <i>Journal of Vector Ecology</i>, <b>30</b>(2):206-12"
12733,37.3166,39.5666,TUR,"Anopheles (Anopheles) sacharovi Favre, 1903",2001,2002,5,10,morphology,isoenzyme electrophoresis,animal shed resting,animal baited net trap,house resting inside,light trap,,"Yurttas, H., Alten, B. and Aytekin, A.M. (2005).  <b>Variability in natural populations of <i>Anopheles sacharovi</i> (Diptera: Culicidae) from southeast Anatolia, revealed by morphometric and allozymic analyses.</b> <i>Journal of Vector Ecology</i>, <b>30</b>(2):206-12"
12734,37.6,39.3167,TUR,"Anopheles (Anopheles) sacharovi Favre, 1903",2001,2002,5,10,morphology,isoenzyme electrophoresis,animal shed resting,animal baited net trap,house resting inside,light trap,,"Yurttas, H., Alten, B. and Aytekin, A.M. (2005).  <b>Variability in natural populations of <i>Anopheles sacharovi</i> (Diptera: Culicidae) from southeast Anatolia, revealed by morphometric and allozymic analyses.</b> <i>Journal of Vector Ecology</i>, <b>30</b>(2):206-12"
12735,37.75,39.6666,TUR,"Anopheles (Anopheles) sacharovi Favre, 1903",2001,2002,5,10,morphology,isoenzyme electrophoresis,animal shed resting,animal baited net trap,house resting inside,light trap,,"Yurttas, H., Alten, B. and Aytekin, A.M. (2005).  <b>Variability in natural populations of <i>Anopheles sacharovi</i> (Diptera: Culicidae) from southeast Anatolia, revealed by morphometric and allozymic analyses.</b> <i>Journal of Vector Ecology</i>, <b>30</b>(2):206-12"
18454,27.751,56.333,IRN,"Anopheles (Cellia) superpictus Grassi, 1899",2002,2003,4,3,morphology,not applicable,animal shed resting,house resting inside,larval collection,man biting indoors,,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  <b>Bionomics of <i>Anopheles stephensi</i> Liston in the malarious area of Hormozgan province, southern Iran, 2002.</b> <i>Acta Tropica</i>, <b>97</b>(2):196-203"
19440,27.1378,56.9845,IRN,Anopheles (Cellia) sergentii species complex,1984,1985,4,4,not applicable,not applicable,light trap,animal biting outdoors,man biting outdoors,outside shelter artificial,,"Zaim, M., Ershadi, M.R., Manouchehri, A.V. and Hamdi, M.R. (1986).  <b>The use of CDC light traps and other procedures for sampling malaria vectors in southern Iran.</b> <i>Journal of the American Mosquito Control Association</i>, <b>2</b>(4):511-5"
19454,27.1378,56.9845,IRN,"Anopheles (Cellia) superpictus Grassi, 1899",1984,1985,4,4,not applicable,not applicable,light trap,animal biting outdoors,man biting outdoors,outside shelter artificial,,"Zaim, M., Ershadi, M.R., Manouchehri, A.V. and Hamdi, M.R. (1986).  <b>The use of CDC light traps and other procedures for sampling malaria vectors in southern Iran.</b> <i>Journal of the American Mosquito Control Association</i>, <b>2</b>(4):511-5"
28578,45.7281,13.495,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28579,45.7281,13.495,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28580,45.7329,13.4249,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28581,45.7578,13.3484,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28582,45.755,13.324,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28583,45.755,13.324,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28584,45.818,13.216,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28585,45.67,13.059,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28586,45.6664,12.9946,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28587,45.6593,12.9289,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28588,45.6972,12.9218,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28589,45.6823,12.8872,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28590,45.7239,12.8475,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28591,45.6456,12.8753,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28592,45.5931,12.8145,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28593,45.5675,12.7502,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28594,45.5675,12.7502,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28595,45.548,12.607,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28596,45.4361,12.2046,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28597,45.395,12.149,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28598,45.395,12.149,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28599,45.367,12.133,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28600,45.353,12.094,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28601,45.333,12.065,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28602,45.271,12.101,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28603,45.271,12.101,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28604,45.2243,12.1937,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28605,45.2243,12.1937,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28606,45.184,12.198,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28607,45.184,12.198,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28608,45.1953,12.2822,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28609,45.1953,12.2822,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28610,45.1392,12.1187,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28611,45.1392,12.1187,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28612,45.1389,12.1826,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28613,45.151,12.282,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28614,45.151,12.282,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28615,45.1502,12.2702,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28616,45.1502,12.2702,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28617,45.0982,12.2491,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28618,45.0982,12.2491,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28619,45.0567,12.2616,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28620,45.0567,12.2616,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28621,45.0477,12.0296,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28622,45.0477,12.0296,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,not applicable,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28623,45.0393,12.2825,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28624,45.0393,12.2825,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28625,45.0386,12.2667,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28626,45.0386,12.2667,ITA,"Anopheles (Anopheles) messeae Falleroni, 1926",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
28627,44.968,12.332,ITA,"Anopheles (Anopheles) atroparvus van Thiel, 1927",1995,1997,5,9,morphology,isoenzyme electrophoresis,outside shelter natural,,,,,"Zamburlini, R. and Cargnus, E. (1998).  <b>[Residual mosquitoes in the northern Adriatic seacoast 50 years after the disappearance of malaria].</b> <i>Parassitologia</i>, <b>40</b>(4):431-7"
